EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-15400496	CIL 09, 05003	Samnium / Regio IV	Passo Corese / Cures Sabini					liberti/libertae	T(itus) Scaptinus / T(iti) et |(mulieris) l(ibertus) / Clymenus	T Scaptinus T et l Clymenus	Titus Scaptinus Titi et mulieris libertus Clymenus			42.1553466	12.6522056		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0009023;PH0009024	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0097147;cil09_p599			
EDCS-15400497	CIL 09, 05004	Samnium / Regio IV	Passo Corese / Cures Sabini						P(ublius?) Val[	P Val	Publius Val			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400498	CIL 09, 05005	Samnium / Regio IV	Passo Corese / Cures Sabini						] T(iti) f(ilius?) Qui(rina) [3] / [3]ODIA[	T f Qui ODIA	Titi filius Quirina ODIA			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400499	CIL 09, 05006	Samnium / Regio IV	Passo Corese / Cures Sabini						]ESIE[3] / [3]D[	ESIE D	ESIE D			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400500	CIL 09, 05007	Samnium / Regio IV	Passo Corese / Cures Sabini						]C[3] / [3]P F[	C P F	C P F			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400501	CIL 09, 05008	Samnium / Regio IV	Passo Corese / Cures Sabini					tituli sepulcrales	Di{i}s / Manibus	Diis Manibus	Dis Manibus			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400502	CIL 09, 05009	Samnium / Regio IV	Passo Corese / Cures Sabini					inscriptiones christianae	[Hic requiesc]it Eufimiu[s	it Eufimius	Hic requiescit Eufimius			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400503	CIL 09, 05010 = ILCV +04109	Samnium / Regio IV	Passo Corese / Cures Sabini					inscriptiones christianae	Eusebio adolescen[ti 3] / M(arcus) Calvius [	Eusebio adolescen M Calvius	Eusebio adolescenti Marcus Calvius			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599			
EDCS-15400504	CIL 09, 05011 = ILCV 03117 = Buonocore-2016, p 27	Samnium / Regio IV	Passo Corese / Cures Sabini	526	526	526	526	inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Hic requiescit Felix qui vi/xit ann<o=U>s pl(us) mi(nus) XXXII depo/situs in pace VIIII Kal(endas) Augustas / Olybrio v(iro) c(larissimo) cons(ule)	Hic requiescit Felix qui vixit annUs pl mi XXXII depositus in pace VIIII Kal Augustas Olybrio v c cons	Hic requiescit Felix qui vixit annos plus minus XXXII depositus in pace VIIII Kalendas Augustas Olybrio viro clarissimo consule			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599;bu_ILCV%26bibl_volume=%26bibl_subvolume=%26bibl_insc=3117			526 to 526
EDCS-15400505	CIL 09, 05012 = ILCV 00739 = CLE 00649 = CLERegio-IV 00090 = Buonocore-2016, p 27	Samnium / Regio IV	Passo Corese / Cures Sabini	359	359	359	359	carmina;  inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales;  viri	Eheu quos fletus retinet crudele sepulcrum / da lector lacr<i=U>mas et duro flectere casu / hic est Simplicius nam funere mersus acerbo / indole sublimis morum gravitate colendus / praeclarus studiis primis deceptus in annis / qui cum ter q[uinos 3] / ultra annos sapiens praeceps fata invida raptum / de cuius spe promittens sibi plurima mater / immeritos potius suscepit casta dolores / nec valuere preces quas fuderat anxia caras / qui vixit ann(os) XIIII m(enses) VI d(ies) X defunctus III Nonas Sept(embres) / Eusebio et (H)ypatio c[o(n)s(ulibus)]	Eheu quos fletus retinet crudele sepulcrum da lector lacrUmas et duro flectere casu hic est Simplicius nam funere mersus acerbo indole sublimis morum gravitate colendus praeclarus studiis primis deceptus in annis qui cum ter q ultra annos sapiens praeceps fata invida raptum de cuius spe promittens sibi plurima mater immeritos potius suscepit casta dolores nec valuere preces quas fuderat anxia caras qui vixit ann XIIII m VI d X defunctus III Nonas Sept Eusebio et ypatio c	Eheu quos fletus retinet crudele sepulcrum da lector lacrimas et duro flectere casu hic est Simplicius nam funere mersus acerbo indole sublimis morum gravitate colendus praeclarus studiis primis deceptus in annis qui cum ter quinos ultra annos sapiens praeceps fata invida raptum de cuius spe promittens sibi plurima mater immeritos potius suscepit casta dolores nec valuere preces quas fuderat anxia caras qui vixit annos XIIII menses VI dies X defunctus III Nonas Septembres Eusebio et Hypatio consulibus			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p599;m|ce|0649			359 to 359
EDCS-33000312	CIL 15, 00708,12	Samnium / Regio IV	Passo Corese / Cures Sabini					sigilla impressa;  tituli fabricationis	Op(us) dol(iare) ex figlin(is) Caes(aris) n(ostri) / C(ai) Calp(etani) Mnest(eris)	Op dol ex figlin Caes n C Calp Mnest	Opus doliare ex figlinis Caesaris nostri Cai Calpetani Mnesteris	opus figlinae		42.1553466	12.6522056						
EDCS-42300122	CIL 15, 01460,2	Samnium / Regio IV	Passo Corese / Cures Sabini					sigilla impressa;  tituli fabricationis	Q(uinti) Sulpi[ci]	Q Sulpi	Quinti Sulpici	opus figlinae		42.1553466	12.6522056						
EDCS-40300060	CIL 15, 01890	Samnium / Regio IV	Passo Corese / Cures Sabini					sigilla impressa;  tituli fabricationis	Op(us) dol(iare) ex figul(inis) / C(ai) Caep[3]	Op dol ex figul C Caep	Opus doliare ex figulinis Cai Caep	opus figlinae		42.1553466	12.6522056						
EDCS-39200583	IG-14, 02239	Samnium / Regio IV	Passo Corese / Cures Sabini						Σαβεῖναν Σεβασ[τήν Αὐτοκράτορος Καίσαρος θεοῦ] / Αὐτοκράτορος Τρα[ιανοῦ Παρθικοῦ υἱοῦ θεοῦ Νέρουα] / [υἱωνοῦ Τραιανοῦ Ἁδριανοῦ Σεβαστοῦ γυναῖκα]	Σαβεῖναν Σεβασ Αὐτοκράτορος Τρα	Σαβεῖναν Σεβαστήν Αὐτοκράτορος Καίσαρος θεοῦ Αὐτοκράτορος Τραιανοῦ Παρθικοῦ υἱοῦ θεοῦ Νέρουα υἱωνοῦ Τραιανοῦ Ἁδριανοῦ Σεβαστοῦ γυναῖκα			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P141461			
EDCS-16200126	NSA-1928-385 = AE 1929, 00160	Samnium / Regio IV	Passo Corese / Cures Sabini						Sex(ti) Bai Pudentis p(raefecti) p(raetorio) // Bele[3]erus fec(it)	Sex Bai Pudentis p p Bele erus fec	Sexti Bai Pudentis praefecti praetorio Bele erus fecit			42.1553466	12.6522056			http://db.edcs.eu/epigr/partner.php?s_language=en&param=N073136;HD024553;1ae1929-41			
EDCS-08900261	NSA-1944/45-24 = TermeDiocleziano-01, p 328 = AE 1947, 00156 = AE 1980, 00357	Samnium / Regio IV	Passo Corese / Cures Sabini					Augusti/Augustae;  milites;  ordo senatorius;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	[L(ucio) Iu]lio L(uci) f(ilio) [Fa]b(ia) Ma[rino Caecilio Simplici IIIIviro] / [via]rum cur[a]ndaru[m trib(uno) mil(itum) leg(ionis) IIII Scythi]cae q(uaestori) [pro pr(aetore) provin]/[cia]e Macedo[niae] aed(ili) p[leb(is) praetori] leg(ato) [pro] pr(aetore) provinci[ae Cy]pri leg(ato) pr[o pr(aetore)] / [pr]ovinciae P[onti e]t Bit[hyniae proc]onsulatu patris sui curatori viae Tibu[rtinae] / [fr]atri Arvali l[eg(ato) Aug(usti) leg(ionis) XI C(laudiae) P(iae) F(idelis) leg(ato) I]mp(eratoris) Nervae Traiani Aug(usti) Ger(manici) provinciae / [Lyc]iae et Pamphy[liae 3] proco(n)s(uli) provinciae Achaiae / co(n)s(uli)	lio L f b Ma rum cur ndaru cae q e Macedo aed p leg pr provinci pri leg pr ovinciae P t Bit onsulatu patris sui curatori viae Tibu atri Arvali l mp Nervae Traiani Aug Ger provinciae iae et Pamphy procos provinciae Achaiae cos	Lucio Iulio Luci filio Fabia Marino Caecilio Simplici IIII viro viarum curandarum tribuno militum legionis IIII Scythicae quaestori pro praetore provinciae Macedoniae aedili plebis praetori legato pro praetore provinciae Cypri legato pro praetore provinciae Ponti et Bithyniae proconsulatu patris sui curatori viae Tiburtinae fratri Arvali legato Augusti legionis XI Claudiae Piae Fidelis legato Imperatoris Nervae Traiani Augusti Germanici provinciae Lyciae et Pamphyliae proconsuli provinciae Achaiae consuli	lapis		42.1553466	12.6522056		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MC_AE_1947_00156.jpg;$OH_AE_1947_00156_1.jpg;$OH_AE_1947_00156_2.jpg;PH0009031;PH0009032;PH0009033;PH0009034	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0033964;N077782;HD005388;HD019613;1ae1947-56;oh_100552			
EDCS-00380193	RAL-1994-335 = AE 1994, 00560	Samnium / Regio IV	Passo Corese / Cures Sabini	101	200	101	200	tituli sacri	Silvano Nervi/niano sacrum	Silvano Nerviniano sacrum	Silvano Nerviniano sacrum			42.1553466	12.6522056		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0009025	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0097148;N100498			101 to 200
EDCS-00380194	RAL-1994-337 = AE 1994, 00561	Samnium / Regio IV	Passo Corese / Cures Sabini	98	117	98	117	Augusti/Augustae;  viri	Ne]rvae [3] / [3 Au]g(usto) Ger[man(ico) 3] / [3] co(n)s(uli) [	Nervae g Ger cos	Nervae Augusto Germanico consuli			42.1553466	12.6522056		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0009028;PH0009029	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0097152;N100533			98 to 117
EDCS-78200014	CIL 09, 07938 = AE 2017, 00381	Samnium / Regio IV	Paterno / Alba Fucens	-100	-1	-100	-1	milites;  tituli sepulcrales;  tria nomina;  viri	M(arcus) Herennius T(iti) f(ilius) / Burria pr(inceps?)	M Herennius T f Burria pr	Marcus Herennius Titi filius Burria princeps	lapis		42.0587645	13.4759547		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07938.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N184376			-100 to -1
EDCS-16300625	CIL 09, 07944 = NSA-1911-378 = AE 1912, 00113	Samnium / Regio IV	Paterno / Alba Fucens	1	100	1	100	liberti/libertae;  nomen singulare;  seviri Augustales;  tituli sepulcrales;  tria nomina				lapis		42.0587645	13.4759547		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07944.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0123576;N072506;HD028143;1ae1912-32			1 to 100
EDCS-48000662	CIL 11, 06699,061g	Samnium / Regio IV	Paterno / Aquae Cutiliae					sigilla impressa;  tituli fabricationis	Cresce(n)s	Cresces	Crescens	opus figlinae		42.3857202	13.0104162						
EDCS-24700115	CIL 01, 02484 (p 882) = ILLRP 00191	Samnium / Regio IV	Peltuinum	-269	-217	-269	-217	tituli sacri	Diovis / stipe	Diovis stipe	Diovis stipe	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0008579;PH0008580	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0029130;N168601			-269 to -217
EDCS-75900033	CIL 09, *00352 (p 1593)	Samnium / Regio IV	Peltuinum						pr bibec[	pr bibec	pr bibec			42.2832624	13.6238954			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p87			
EDCS-10801566	CIL 09, 03479 (p 1611) = SupIt-09-A, 00120 = AE 1992, 00449 = AE 2010, 00398 = AE 2010, +00401	Samnium / Regio IV	Peltuinum					tituli sepulcrales;  viri	C(aius) Ofa[	C Ofa	Caius Ofa	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_03479.jpg;PH0002467;PH0002468;PH0008550;PH0008551;PH0008552	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0083380;N100167;cil09_p452			
EDCS-14805240	CIL 09, 04209 (p 683, 1616, 2126) = D 00163 (p 170) = Epigraphica-2011-327	Samnium / Regio IV	Peltuinum	23	37	23	37	Augusti/Augustae;  ordo decurionum;  tituli honorarii;  tituli operum;  tria nomina;  viri	Aquam August[am] / in honorem [Ti(beri) Cae]/saris Augusti n[epo]/tumq(ue) eius Pelt[uin(um)] / adduxer(unt) pr(o) ae[tern(itate)] / Caesarum / Salvieni Paul[us et] / Florus / aed(iles) q(uin)[q(uennales)]	Aquam August in honorem saris Augusti n tumq eius Pelt adduxer pr ae Caesarum Salvieni Paul Florus aed q	Aquam Augustam in honorem Tiberi Caesaris Augusti nepotum que eius Peltuinum adduxerunt pro aeternitate Caesarum Salvieni Paulus et Florus aediles quinquennales	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0001681;PH0008576	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0002207;cil09_p526-804;de-a0043			23 to 37
EDCS-00380184	CIL 09, 07520 = AE 1994, 00545 = AE 2012, +00417	Samnium / Regio IV	Peltuinum	-50	-1	-50	-1	tituli sacri	Apellune // [6]	Apellune	Apellune	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07520_1.jpg;$CI_CIL_09_07520_2.jpg;PH0008577;PH0008578;PH0016364;PH0016365	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084280;N100474			-50 to -1
EDCS-75800231	CIL 09, 07521	Samnium / Regio IV	Peltuinum	71	130	71	130	servi/servae;  tituli sacri;  viri	] Vibius C(ai) f(ilius) C[3] / [3] serv(us) Me[3] / [3] qui fecit inte[3] / [3] Herculis sa[cr	Vibius C f C serv Me qui fecit inte Herculis sacr	Vibius Cai filius C servus Me qui fecit inte Herculis sacr	lapis		42.2832624	13.6238954						71 to 130
EDCS-75800232	CIL 09, 07523	Samnium / Regio IV	Peltuinum	1	100	1	100	tituli operum;  tituli sacri	]V[3] / [3]A[3]NA[3] / [3 aed]em Quirini vetu[state 3]	V A NA em Quirini vetu	V A NA aedem Quirini vetustate	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07523.jpg;PH0008584	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129002;N168603			1 to 100
EDCS-75800233	CIL 09, 07526	Samnium / Regio IV	Peltuinum	1	100	1	100	tituli operum;  tituli sacri	Fulgur [divum(?)] / con[ditum]	Fulgur con	Fulgur divum conditum	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07526.jpg;PH0016369	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129004			1 to 100
EDCS-75800234	CIL 09, 07528	Samnium / Regio IV	Peltuinum	1	130	1	130	Augusti/Augustae;  tituli honorarii;  viri	pont]if(ici) m[ax(imo) trib(unicia) pot(estate) 3] / [imp(eratori) 3 co(n)s(uli) 3]III p(atri) [p(atriae)	pontif m III p p	pontifici maximo tribunicia potestate imperatori consuli III patri patriae	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07528.jpg;PH0008587	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129005			1 to 130
EDCS-75800235	CIL 09, 07529	Samnium / Regio IV	Peltuinum	31	70	31	70	ordo decurionum;  tituli operum;  tria nomina;  viri	sua] i<m=N>pensa d(onum) d(ederunt) [3] / [et pis]cinam fece[runt] / [Salvi]eni Paulus et Flo[rus] / [aed(iles)] quinq(uennales)	sua iNpensa d d cinam fece eni Paulus et Flo quinq	sua impensa donum dederunt et piscinam fecerunt Salvieni Paulus et Florus aediles quinquennales	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0016370	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129006;N168610			31 to 70
EDCS-75800236	CIL 09, 07532	Samnium / Regio IV	Peltuinum	1	50	1	50	tituli operum	D(e) v(ici) s(ententia) / f(aciendum?) co(irav)	D v s f co	De vici sententia faciendum coirav	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07532.jpg;PH0016371;PH0016372;PH0016373;PH0016374;PH0016375;PH0016376;PH0016377;PH0016378;PH0016379;PH0016380	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129007			1 to 50
EDCS-51200002	CIL 09, 07534 = AE 2008, 00450	Samnium / Regio IV	Peltuinum	1	100	1	100		P(ubli) P() Felicis	P P Felicis	Publi P Felicis	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07534.jpg;PH0016382	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129009			1 to 100
EDCS-75800245	CIL 09, 07547	Samnium / Regio IV	Peltuinum	71	130	71	130	mulieres;  tituli sepulcrales;  tria nomina;  viri	] / [A]quilia [3] / [Se]cundilla / [et] Q(uintus) Tib(erius) / [Ia]nuarius / [Ve]nulae / [	quilia cundilla Q Tib nuarius nulae	Aquilia Secundilla et Quintus Tiberius Ianuarius Venulae	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07547.jpg;PH0008603	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129014;N168616			71 to 130
EDCS-04900073	CIL 09, 07556 = CLE 02128 = CLENuovo p 144 = CLERegio-IV 00052 = NSA-1913-86 = MGR-1992-187 = AE 1992, 00346 = AE 2018, +00030	Samnium / Regio IV	Peltuinum	31	70	31	70	carmina;  mulieres;  nomen singulare;  servi/servae;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) s(acrum) / Ephebo L(uci) Caesieni / Firmi ser(vo) vixit ann(os) XXV / Acceptus pater et / Luperca mater vivi / filio bene merenti et / Primigenius fratri opti(mo) / posuerunt / si non fatorum praepos/tera iura fuissent hoc / titulo mater debuit / ante legi / s(it) t(ibi) t(erra) l(evis)	M s Ephebo L Caesieni Firmi ser vixit ann XXV Acceptus pater et Luperca mater vivi filio bene merenti et Primigenius fratri opti posuerunt si non fatorum praepostera iura fuissent hoc titulo mater debuit ante legi s t t l	Dis Manibus sacrum Ephebo Luci Caesieni Firmi servo vixit annos XXV Acceptus pater et Luperca mater vivi filio bene merenti et Primigenius fratri optimo posuerunt si non fatorum praepostera iura fuissent hoc titulo mater debuit ante legi sit tibi terra levis	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07556.jpg;PH0008606;PH0008607;PH0016399	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084303;N033215;m|ce|2128			31 to 70
EDCS-04900075	CIL 09, 07558 = MGR-1992-193 = AE 1992, 00349	Samnium / Regio IV	Peltuinum	1	50	1	50	tituli sepulcrales;  tria nomina;  viri	C(aio) Flor[io] / C(ai) f(ilio) / [Ca]sinati / [C(aio) Flo]rio / [	C Flor C f sinati rio	Caio Florio Cai filio Casinati Caio Florio	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07558.jpg;PH0008608	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084304;N033217			1 to 50
EDCS-04900074	CIL 09, 07562 = NSA-1922-489 = MGR-1992-189 = AE 1992, 00347	Samnium / Regio IV	Peltuinum	1	30	1	30	mulieres;  tituli sepulcrales;  tria nomina;  viri	L(ucio) Lucceio Fausto / et Pausc(u)lanae / Salvillae Lucc/eia Amanda tes/tamento suo / fieri iussit	L Lucceio Fausto et Pausclanae Salvillae Lucceia Amanda testamento suo fieri iussit	Lucio Lucceio Fausto et Pausculanae Salvillae Lucceia Amanda testamento suo fieri iussit	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07562.jpg;PH0008610;PH0008611	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084306;N033216;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=7562			1 to 30
EDCS-43400292	CIL 09, 07573 = Spigolature-01, 00002 = AE 2006, 00367 = AE 2009, +00293	Samnium / Regio IV	Peltuinum	1	100	1	100	tituli sepulcrales;  tria nomina;  viri	C(aius) Septimius / Festus / C(aio) Pontlio / C(ai) f(ilio) Crispo / fratri / [	C Septimius Festus C Pontlio C f Crispo fratri	Caius Septimius Festus Caio Pontlio Cai filio Crispo fratri	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Spigolature_00002.jpg;$CI_CIL_09_07573.jpg;PH0008618	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129029;N168644			1 to 100
EDCS-75800244	CIL 09, 07581	Samnium / Regio IV	Peltuinum	101	200	101	200	mulieres;  tituli sepulcrales;  tria nomina;  viri	] / Aveia No[3] / Venusius C[3] / Caecinae S[3] / coniugi ben[e merenti] / [	Aveia No Venusius C Caecinae S coniugi ben	Aveia No Venusius C Caecinae S coniugi bene merenti	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07581.jpg;PH0016425	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129036			101 to 200
EDCS-75800265	CIL 09, 07591	Samnium / Regio IV	Peltuinum	101	200	101	200	tituli sepulcrales	] / CO[3] / DI[3] / VV[3] / NO[3] / MA[3] / B[3]	CO DI VV NO MA B	CO DI VV NO MA B	lapis		42.2832624	13.6238954		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07591.jpg;PH0008623	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0129041			101 to 200
EDCS-75800266	CIL 09, 07592	Samnium / Regio IV	Peltuinum					tituli sepulcrales	]A[ // ]O[ // ]VR[ // ]NC[	A O VR NC	A O VR NC	lapis		42.2832624	13.6238954						
EDCS-75800267	CIL 09, 07594	Samnium / Regio IV	Peltuinum						]NO[	NO	NO	musivum		42.2832624	13.6238954						
EDCS-21300294	CIL 09, 06082,041a	Samnium / Regio IV	Penna, Punta della / Histonium						Hil[	Hil	Hil			42.1740108	14.7154624			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p742			
EDCS-18200372	CIL 09, 06386a = MilliariRegioni 00044 = Marinucci-1973, 00087	Samnium / Regio IV	Penna, Punta della / Histonium	323	326	323	326	Augusti/Augustae;  litterae erasae;  miliaria;  viri	TINO / [6] / [6] / ET / [ // DDD[[D(ominis)]] nnn[[n(ostris)]] / Constantino / Max(imo) Aug[[g(usto)]] / [[et Crispo]] / et Consta/ntino Iun(iori) / et Consta/ntio nob/bb(ilissimis) Caesssar(ibus) / m(ilia) IIII	TINO ET DDD nnn Constantino Max Aug et Constantino Iun et Constantio nobbb Caesssar m IIII	TINO ET DDDDominis nnnnostris Constantino Maximo Auggusto et Crispo et Constantino Iuniori et Constantio nobbbilissimis Caesssaribus milia IIII	lapis		42.1740108	14.7154624		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Marinucci-1973_00087_1.jpg;$Marinucci-1973_00087_2.jpg;$Marinucci-1973_00087_3.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N115397;cil09_p811			323 to 326
EDCS-09701445	AE 1968, 00160d	Samnium / Regio IV	Penne / Pinna Vestina / Pinna	-50	14	-50	14	praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	P(ubli) Tet(i)	P Tet	Publi Teti	opus figlinae		42.4538405	13.9299008			http://db.edcs.eu/epigr/partner.php?s_language=en&param=N074853;HD013886			-50 to 14
EDCS-09701447	CIL 01, 03486 = AE 1968, 00160f	Samnium / Regio IV	Penne / Pinna Vestina / Pinna	-50	14	-50	14	nomen singulare;  sigilla impressa;  tituli fabricationis	Pul(lius?)	Pul	Pullius	opus figlinae		42.4538405	13.9299008		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0001345	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001418;N074855;HD013892			-50 to 14
EDCS-75900032	CIL 09, *00348 (p 1551)	Samnium / Regio IV	Penne / Pinna Vestina / Pinna						pluto sum pennensis iuvenis qui in italico bello fui patris servator et exercitu instante romano patriae non fui proditor meminit de me valerius satis autem gloriosum est inimicorum ore laudari	pluto sum pennensis iuvenis qui in italico bello fui patris servator et exercitu instante romano patriae non fui proditor meminit de me valerius satis autem gloriosum est inimicorum ore laudari	pluto sum pennensis iuvenis qui in italico bello fui patris servator et exercitu instante romano patriae non fui proditor meminit de me valerius satis autem gloriosum est inimicorum ore laudari			42.4538405	13.9299008			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p86			
EDCS-14804364	CIL 09, 03347 (p 1551) = AE 1995, +00389	Samnium / Regio IV	Penne / Pinna Vestina / Pinna	-50	30	-50	30	tituli sacri;  tria nomina;  viri	L(ucius) Fufius L(uci) f(ilius) / Suerra / Herc(uli) d(onum) d(edit) l(ibens) / m(erito)	L Fufius L f Suerra Herc d d l m	Lucius Fufius Luci filius Suerra Herculi donum dedit libens merito	lapis		42.4538405	13.9299008		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0004458;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0051147;N141268;cil09_p438			-50 to 30
EDCS-14804365	CIL 09, 03348 (p 1551)	Samnium / Regio IV	Penne / Pinna Vestina / Pinna	341	350	341	350	Augusti/Augustae;  tituli honorarii;  viri	D(omino) n(ostro) Constanti piissimo / felicissimo Victori / semper Augusto	D n Constanti piissimo felicissimo Victori semper Augusto	Domino nostro Constanti piissimo felicissimo Victori semper Augusto	lapis		42.4538405	13.9299008		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1786;N141270;cil09_p438			341 to 350
EDCS-14804366	CIL 09, 03349 (p 1551)	Samnium / Regio IV	Penne / Pinna Vestina / Pinna	-43	-43	-43	-43		Hir]tio et Pansa{e} co(n)s(ulibus) s[	Hirtio et Pansae cos s	Hirtio et Pansa consulibus s	lapis	Iscrizione di dubbia autenticità. (EDR)	42.4538405	13.9299008		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N141285;cil09_p438			-43 to -43
